ID,Comment,Likes,Dislikes,Article,Region,Keyword
27930,Esta galera aí tão lutando pelo direito de daroCuem paz?,0.0,0.0,FOTOS: veja imagens da 22ª Parada LGBT de São Paulo,São Paulo,LGBT
77379,"Bolsonetes adoram violência, armas, vocabulário chulo e argumentar sem compromisso com a verdade. Odeiam a Venezuela, que possui um militar como presidente mas elegem um militar aqui no Brasil. Estão mais interessados em quem tem pelos nas axilas do que sobre o conhecimento em economia do presidente do país. E com tudo querem, como crianças, credibilidade.",26.0,6.0,Mackenzie expulsa estudante de direito que publicou vídeo racista durante as eleições,São Paulo,Racista
40410,Esse flagra foi no flamengo né?,5.0,6.0,"Após homofobia de diretor, clube do DF terá de conscientizar sócios sobre direitos humanos",Distrito Federal,Homofobia
90874,"um absurdo, beijar um dragao e ser processado. Ela deveria pedir mais pq um dragao desse nao se ganha bjos de graca nao. mulher feia",20.0,31.0,Repórter de TV reage a assédio durante transmissão ao vivo e faz denúncia na polícia,Indefinido,Assédio
47847,"Desculpe, não era para vc era para outro comentário",0.0,1.0,Bolsonaro diz que vai indicar ministro 'terrivelmente evangélico' para o STF,Indefinido,Transfobia
43832,Uma pessoa escapa da lama em brumadinho. Porque foi graça de Deus. 165 pessoas morrem na lama de brumadinho. Graça de Deus.,4.0,1.0,ONG lança hashtag #ÉCrimeSim para reunir relatos de LGBTIfobia; veja os depoimentos,Distrito Federal,Homofobia
91513,KKKKKKKKK,2.0,0.0,Homens e mulheres se unem contra assédio no carnaval em BH,Minas Gerais,Assédio
27844,Que tal em vez de marcha para jesus ter uma marcha contra a pedofilia de vários padres e vários pastores e também para que igrejas paguem impostos como todo mundo?,6.0,2.0,Público lota a avenida Paulista para a 22ª Parada LGBT,São Paulo,LGBT
31451,País e Mães De Família Passando Fome Desempregados e o Sr. PREFEITO e $Vereadore$ Gastando Dinheiro dos Impostos com Essa Palhaçada deveriam Ter veegonha na Cara,12.0,2.0,Concentração da Parada LGBT de Piracicaba ocorre na Praça São Vicente de Paulo,São Paulo,LGBT
7634,Se o Odirley tomar uma porrada é tontofobia??? Ou???,2.0,2.0,Motorista suspeito de agredir ator em SP se apresenta à polícia e nega homofobia,São Paulo,Homofóbico
93217,"Punam sim os assediadores comprovados mas BRASIL, autoridades , Pais, eduquem, ensinem as mocinhas / Moças a se vestirem decentemente cobrindo o corpo de maneira correta e educada, vao evitar muito assedio com certeza.",7.0,6.0,Rede de escolas no RJ afasta professores após denúncias de assédio na web,Rio de Janeiro,Assédio
90095,"E vc deve estar AMANDO esse edição, não é não mona???",2.0,5.0,"Sororidade, denúncias de assédio e mais homens eliminados: Como 'BBB' se tornou mais feminino",Indefinido,Assédio
28301,45% SAO PAULINOS 50 % CORINTHIANOS 2/5 % SANTISTA E 1/5 PALMEIRENSE E 1% SEM CLUBE 100% SAO PAULO,0.0,2.0,"FOTOS: as imagens da 18ª edição da Parada LGBT de Campinas, SP",São Paulo,LGBT
45187,"A nação que aprova leis contra as LEIS DE DEUS, pode ter certeza que as conseqüências vem e homem nenhum consegue resolver o preço que esta nação vai pagar perante a justiça de DEUS. É por isso que o Brasil vem passando momentos difíceis a muitos anos, DEUS não permite prospera. Mas a chance sempre terá de mudar, e nós estamos tendo um governo segundo a vontade de DEUS, mas DEUS não impõem Ele dar o livre arbítrio para nação escolhe seu caminho que é fracasso ou prosperidade. FELIZ É A NAÇÃO CUJO O DEUS É SENHOR.",2.0,14.0,Bolsonaro diz que decisão do STF sobre homofobia foi 'completamente equivocada',Indefinido,Transfobia
19294,"deve estar querendo é 15 minutos de fama pq seu ibope com um programa de pessima qualidade esta em ,ai tem que aparecer de outra forma.",14.0,3.0,Fernanda Lima processa Eduardo Costa após ofensas em rede social,Indefinido,Homofóbico
13605,Mais um fanfic criado por um estudante de extrema-humanas. Caso encerrado.,12.0,2.0,Uerj tem paredes de banheiros sujas com pichações homofóbicas,Rio de Janeiro,Homofóbico
11460,E a bagunça de sempre,11.0,0.0,STF permite criminalização da homofobia e da transfobia,Indefinido,Homofóbico
49160,Governo não pode criar hábitos e legislação que passe em cima da opinião pública e tradições. Estado serve para manter a ordem e a sobrevivência dos costumes,1.0,17.0,Taiwan se torna 1º país da Ásia a legalizar casamento entre pessoas do mesmo sexo,Indefinido,Transfobia
77054,Eu só acho engraçado que esses trotes humilhantes e que em muitas vezes colocam o calouro em real situação de risco ninguém faz nada...,12.0,4.0,Justiça manda Mackenzie anular expulsão de aluno que gravou vídeo racista durante as eleições,São Paulo,Racista
71823,Fizeram exame toxicologico para ver se o suspeito estava sobre influencia de drogas? Exame psicologico para ver se tem esquizofrenia? Antecedentes criminais? do contrario parece que usam o fato para avancar uma agenda(reverse racism) . Se e branco e' culpado.,10.0,4.0,O assassinato brutal que levou Anne Hathaway a se engajar contra o racismo nos EUA,Indefinido,Racismo
59805,"Na verdade, não dá pra dizer que se tem uma ""foto"" do buraco nego, mas uma ""imagem"". Essa imagem foi construída através da radiação emitida pelo buraco negro (a maior parte dessa radiação não é luz visível).",34.0,5.0,"VÍDEO mostra o que é um buraco negro, como a primeira imagem foi feita e as simulações do fenômeno",Indefinido,Negro
125,O pessoal desses sindicatos jornalísticos estão exagerando um pouco. O nosso presidente atual é muito brincalhão e muita gente leva as coisas a sério demais. Lendo o texto dá uma impressão que ele foi grosseiro mas o tom da fala na hora da entrevista foi pura brincadeira.,126.0,238.0,Bolsonaro diz que repórter tem 'cara de homossexual terrível'; entidades de jornalistas reagem ,Indefinido,Homosexual
30962,"Isso daí é CRIME e se chama NEPOTISMO, algo muito comum entre conservadores que não sabem a diferença entre o que é PÚBLICO e PRIVADO.",42.0,34.0,Filho de Wilson Witzel é nomeado para Coordenadoria de Diversidade Sexual do município,Rio de Janeiro,LGBT
66106,Nunca vi alguém ser agredido por ser hetero.,24.0,5.0,Quatro ministros votam por enquadrar homofobia como racismo; STF suspende julgamento,Indefinido,Racismo
5551,"Ululante, posso estar errado mas o que você fez foi trocar as preposições... deu o mesmo sentido...",0.0,0.0,Relator no STF vota por derrubar regra que restringe doação de sangue por homossexuais,Indefinido,Homosexual
64199,"Concordo plenamente, o fato de uma pessoa não concordar com a vida/orientação sexual da outra pessoa, não da a ela o direito de agredir fisicamente ou verbalmente outra pessoa. As pessoas parecem que regridem cada ano que passa.",17.0,2.0,Maioria do STF vota por enquadrar homofobia como crime de racismo; julgamento é suspenso ,Indefinido,Racismo
63143,"Mas eu concordo, ele é vistoso sim... para a Polícia kkkk",1.0,3.0,DJ Pelé diz que foi vítima de racismo ao pegar Uber e ser confundido com assaltante no Rio,Rio de Janeiro,Racismo
3634,Esses bolsominions que acham que tudo é de esquerda e tudo q existe no mundo é culpa do P T tão um saco,74.0,22.0,"De cabelos curtos devido a quimioterapia, educadora relata agressão e ataque após ser confundida com homossexual no Rio ",Rio de Janeiro,Homosexual
39654,"Sim, um absurdo. Isso eh tema do Congresso Nacional!",5.0,3.0,"Relator no STF, Celso de Mello repudia homofobia e critica 'inércia' do Congresso sobre tema",Indefinido,Homofobia
33799,Na minha empresa esse pessoal passa longe.,31.0,22.0,STF permite criminalização da homofobia e da transfobia,Indefinido,Homofobia
35929,Quando isso matar alguém.,0.0,0.0,Maioria do STF vota por enquadrar homofobia como crime de racismo; julgamento é suspenso ,Indefinido,Homofobia
67757,São Paulo nunca teve nichos de preconceito racista. Mas até isso o Petê conseguiu com sua política ideológica de quotas.,11.0,4.0,70% dos paulistanos dizem que racismo contra negros se manteve ou aumentou nos últimos 10 anos,São Paulo,Racismo
72010,Vai levar muito na cara dentro da cela. kkkkkkk,4.0,0.0,Dentista acusada de racismo nas redes sociais é presa em Teresina,Piauí,Racismo
73035,"Metido a machão esse Marcelo,deve ter ficado pianinho quando viu a PF,machão pela internet!!",30.0,4.0,"PF prende uma pessoa em operação contra racismo, ameaça, incitação e terrorismo praticados na internet ",Paraná,Racismo
41619,Sugismundo Rodrigues. Cala-te!,3.0,4.0,'Ensinem seus filhos a amar': o apelo da mãe do menino de 9 anos que se matou após bullying por homofobia,Indefinido,Homofobia
94424,A filha tbm já et feia,7.0,4.0,"Em resposta a Guedes, filha de Brigitte Macron lança campanha contra misoginia",Indefinido,Misoginia
4303,Que estes 4 digníssimos sejam os primeiros a usarem o fruto dessa doação,33.0,17.0,Supremo suspende julgamento sobre restrição a doação de sangue por homossexuais,Indefinido,Homosexual
59912,Todo branco pelo fato de não ter a pele negra é racista!,23.0,141.0,Liam Neeson se defende de declaração sobre matar homem negro: 'Não sou racista' ,Indefinido,Negro
83987,Afffffff tbm não se pode falar mais nada que é racismo....preconceito....que chatice ....acredito que se o galego de olhos claros tivesse arrancado como Mbappe a piada seria a mesma...,25.0,28.0,Youtuber Júlio Cocielo apaga mais de 50 mil tuítes após críticas por comentário sobre Mbappé,Indefinido,Racista
37186,"Na verdade o fato é que matar ,cometer injúria, ofensa ou lesão corporal , já são crimes previstos no código penal. O que se deveria fazer é um aumento de pena caso esses crimes sejam motivados por ódio.",7.0,0.0,STF retoma nesta quinta-feira julgamento sobre criminalização da homofobia,Indefinido,Homofobia
33629,"OPINIÃO>>> QUANDO A PESSOA FAZ DENUNCIA COMO HOMOFOBIA, E CASO NA INVESTIGAÇÃO OU DEPOIMENTO NÃO SE CONCRETIZAR O FATO DE HOMOFOBIA , A PESSOA QUE DENUNCIOU DEVERIA SOFRER A MESMA PENA DE PRISÃO , SE NÃO FICA FACIL ACUSAR ,SEM PROVAR O QUE NÃO OCORREU DE FATO",13.0,2.0,Motorista suspeito de agredir ator em SP se apresenta à polícia e nega homofobia,São Paulo,Homofobia
28346,O COMEÇO DO FIM !!,17.0,3.0,"FOTOS: as imagens da 18ª edição da Parada LGBT de Campinas, SP",São Paulo,LGBT
53083,"Que cara ridículo..... Quem não vê que é uma fraude ,......",21.0,4.0,Investigação mostra como homem burlou sistema de cotas em concursos públicos ,Indefinido,Cotas
78641,O BBB que já era conhecido como um programa de PORNOGRAFIA EXPLÍCITA agora vai ganhar mais um adjetivo DE INCENTIVADOR DO RACISMO.,44.0,17.0,"'Ouvi comentários racistas na casa', diz Danrley após eliminação do 'BBB19'",Indefinido,Racista
57219,"Isso caracteriza empurra, empurra e assim vão levando os advogados de defesa, e encontrando furos na lei inimagináveis. Então, qualquer eleitor provido de seu titulo eleitoral, se cometer algum crime, também poderá ser julgado pelo TSE, correto, por ter quem sabe penas mais brandas, justo também. Ora, quanta jogada para ganhar tempo.",0.0,0.0,TJ-PR manda processos de Beto Richa na Quadro Negro para Justiça Eleitoral,Paraná,Negro
52903,"O PSOL relativiza à violência, partido que apoia bandido condenado não se deve esperar muita coisa.",117.0,38.0,Evento da Alerj para discutir cotas estudantis termina em confusão,Rio de Janeiro,Cotas
63308,Roberto Carlos vai cantar esse ano?,1.0,0.0,Cacau Protásio chora ao relembrar episódio de racismo: 'É muito doloroso’,Indefinido,Racismo
88624,"Quando fui jovem , estudante, não tive nenhuma cartilha falando sobre sexualidade e muito menos sobre esses ridículos gêneros. Pergunto para que toda essa baboseira, se os jovens estão cada vez mais perdidos, nesses quesitos. As meninas e meninos, se tornam pais, ainda crianças sem noção de como cuidar de um filho. Quanto aos gêneros, sabemos que sempre existiram. Não entendo porque querem nos fazer engolir em todos os programas e novelas da televisão. Estão forçando muito...........",31.0,3.0,Doria manda recolher apostila de ciência que fala sobre diversidade sexual: 'Não aceitamos apologia à ideologia de gênero',São Paulo,Feminismo
3281,temos que ter cuidado pra isso não ocorre no brasil,14.0,11.0,Mulheres levam chibatadas por manterem relação homossexual na Malásia,Indefinido,Homosexual
7894,"Como è bom ouvir os dois lados né , a sorte desse fulano è que eu não estava nesse ônibus, caso eu tivesse com meu filho e presenciasse uma cena dessa , com certeza não seria só o nariz dele que sairia quebrado .",146.0,25.0,Motorista suspeito de agredir ator em SP se apresenta à polícia e nega homofobia,São Paulo,Homofóbico
90209,"Pelo comentario vc e' o primeiro da fila que quer dar o cool, bom proveito!",31.0,16.0,"Acusado de assédio, tenor Plácido Domingo muda de postura e pede perdão: 'Sinto pelo sofrimento que causei'",Indefinido,Assédio
57802,"Considerando que 65% da população é negra ou parda, vai haver certa dificuldade até achar um motora que se encaixe no padrão KuKluxKlan dela.",26.0,1.0,"Mulher que ofendeu taxista em BH por ele ser negro vai responder por injúria racial, desacato e desobediência, diz polícia",Minas Gerais,Negro
89368,"Livro fantástico, mas a história já foi muito explorada em outros filmes e peça de teatro.",14.0,0.0,'Dona Flor e seus dois maridos' e suas teorias: Flor feminista? Vadinho inventado? Elenco comenta,Indefinido,Feminismo
60001,"Se ele acabar com os perfis fakes daqui que nada contribuem, já seria um grande feito",9.0,0.0,"'Resultados como esse podem inspirar a próxima geração de cientistas', diz brasileira envolvida na 1ª foto de um buraco negro",Indefinido,Negro
6991,"eca deve ter sido nojento, dois marmanjos se pegando",15.0,21.0,Passageiros relatam ter presenciado ataques homofóbicos no Metrô de SP durante o carnaval,São Paulo,Homofóbico
67101,Pilha de processos e eles discutindo o sexo dos anjos.,5.0,4.0,Ministro Celso de Mello vota a favor de enquadrar homofobia como crime de racismo,Indefinido,Racismo
49065,"Não esta não, gaga é vc o preconceituoso.",1.0,6.0,Ministro Celso de Mello vota a favor de enquadrar homofobia como crime de racismo,Indefinido,Transfobia
29851,essa esquerda é legião de demonios,2.0,0.0,Toffoli suspende decisão judicial que permitia apreensão de livros na Bienal do Rio,Indefinido,LGBT
56945,C.O.M.U.N.I.S.T.A,15.0,2.0,"'Passo para a democratização', diz representante de alunos sobre cotas na medicina da USP",Indefinido,Cotas
31440,"Pior que isto , só Festa de Peão",0.0,1.0,"Por igualdade de gênero e direitos das mulheres, Parada LGBT de Piracicaba recebe Karol Conka",São Paulo,LGBT
